"ID";"Date MAJ";"Nom";"Statut";"EPN";"Nature";"Contact mail";"Adresse";"Code postal";"Commune";"Téléphone";"Site internet";"Accès équipement";"Type équipement";"Conditions accès équipement";"Coût accès équipement";"Médiation numérique";"Type médiation numérique";"Conditions accès médiation numérique";"Accompagnement médiation numérique";"Coût accès médiation numérique";"Fréquence médiation numérique";"Démarches";"Démarches spécifiques";"Type démarches";"Conditions accès démarches";"Accompagnement démarches";"Coût accès démarches";"Fréquence démarches";"Stockage";"Coût stockage";"Vente matériel";"Typé vente matériel";"Détail publics";"Détail territoire";"PMR";"Accès transports en commun";"APTIC";"Latitude";"Longitude";"Département";"Arrondissement";"EPCI"
1454;2018;Espace Public Numérique;Public;Oui;"Collectivité territoriale, Ville, CCAS";epn@pevelecarembault.fr;311 rue Salvador Allende;59830;Cysoing;0320413814;https://epn.pevelecarembault.fr/;Oui;Le service de médiation numérique se déplace sur tout le territoire afin d'apporter un service de proximité. Il propose des actions adaptées au public cible.;accès libre hors ateliers;Gratuit;Oui;"Nous proposons des parcours Initiatic (ordinateur ou tablette) pour rendre autonome les grands débutants vis à vis des démarches en ligne, des ateliers thématiques pour aller plus loin dans les usages et l'éducation aux médias et à l'information, des foires aux questions en aval de ces ateliers, de la robotique éducative et de l'initiation à la programmation pour les 7-11 ans (clubs des P'tits Génies du Numérique) et les 12-15 ans (club des jeunes Talents du Numérique). Des créneaux e-sport, des ateliers programmation / robotique l'heure du code dans les médiathèques pendant les vacances.";"Inscription aux ateliers thématiques, rendez-vous sous forme de Foires aux Questions";en groupe ou sur demande;Gratuit;-----;Oui;Oui;"Selon les partenariats établis (CAF, DRFIP, Pole Emploi) nous proposons également des créneaux e-administration pour accompagner les personnes dans les démarches en ligne.";"Inscription aux ateliers thématiques, rendez-vous sous forme de Foires aux Questions";en groupe ou sur demande;gratuit;-----;Non;-----;Non;-----;Tous public;-----;Oui;-----;-----;"50,570768";"3,215816";Nord;Lille;CC Pévèle-Carembault
1457;2018;"CCAS DE LOOS, SERVICE ACTION SOCIALE";Public;Non;"Centre social, Maison de quartier";c.poirette@ccas-loos.com;50 RUE DE LA TETE DE CHEVAL;59120;LOOS;03.20.10.40.80;-----;Oui;Accès à un ordinateur connecté;sur rendez-vous;"gratuit, service public de proximité";Oui;"Permanence numérique accompagnée : Permanence accompagnée d'une chargée d'accueil social, chaque mardi après-midi sur rendez-vous";"sur rendez-vous, accompagnement personnalisé";oui;"gratuit, service public de proximité";-----;Oui;"Non, nous accompagnons tous types de démarches";-----;"sur rendez-vous, accompagnement personnalisé";oui;"gratuit, service public de proximité";-----;Non;-----;Non;-----;Tous publics;-----;Oui;-----;-----;"50,618658";"3,020286";Nord;Lille;Métropole Européenne de Lille
1458;24/10/2019;Maison du Conseil départemental et Maison de services au public (MSAP) de Crèvecoeur-le-Grand;Public;Non;"Collectivité territoriale, Ville, CCAS";contact.mcd@oise.fr;"24, avenue du Château";60360;CREVECOEUR-LE-GRAND;03.44.10.82.30;-----;Oui;Il s'agit d'un libre accès tout public et accompagnement dans un espace dédié et équipé de trois  ordinateurs.;accès libre;Gratuit;Non;-----;-----;-----;-----;-----;Oui;"Oui, nous sommes spécialisés dans certaines démarches";"Citoyenneté - État-civil (Carte d'identité, acte de naissance, passeport...), Social (Allocations familiales, RSA...), Santé (Carte Vitale, handicap...), Emploi (Recherche d'emploi, création d'entreprise...), Retraite (Allocations retraite...), Fiscalité (Impôts...), Justice (Dépôt de plainte, casier judiciaire...), Étrangers (Titres de séjour, attestation d'accueil...), Logement (Allocations logement, permis de construire, fin de bail...), Transports (Carte grise, permis de conduire...), Loisirs (Culture, sport, vie associative...)";Libre;Individuel;Gratuitement;Quotidienne;Non;-----;Non;-----;Tous public;-----;Pas de dispositif particulier sur ordinateur pour les usagers;-----;-----;"49,60792";"2,08061";Oise;Beauvais;CA du Beauvaisis
1459;12/03/2021;Maison du Conseil départemental;Public;Non;"Collectivité territoriale, Ville, CCAS";contact.mcd@oise.fr;"60, rue de Paris";60130;Saint Just en Chaussée;03.44.10.82.35;-----;Oui;"Poste informatique connecté à internet, Scanner, Imprimante";accès libre;Gratuit;Non;-----;-----;-----;-----;-----;Oui;"Oui, nous sommes spécialisés dans certaines démarches";"Citoyenneté - État-civil (Carte d'identité, acte de naissance, passeport...), Social (Allocations familiales, RSA...), Santé (Carte Vitale, handicap...), Emploi (Recherche d'emploi, création d'entreprise...), Retraite (Allocations retraite...), Fiscalité (Impôts...), Justice (Dépôt de plainte, casier judiciaire...), Étrangers (Titres de séjour, attestation d'accueil...), Logement (Allocations logement, permis de construire, fin de bail...), Transports (Carte grise, permis de conduire...), Loisirs (Culture, sport, vie associative...)";Libre;Individuel;Gratuitement;Quotidienne;Non;-----;Non;-----;tous types de public;-----;Oui;Difficile;-----;"49,50475";"2,435264";Oise;Clermont;CC du Plateau Picard
1461;2018;Maison du Conseil départemental de BRESLES;Public;Non;"Collectivité territoriale, Ville, CCAS";contact.mcd@oise.fr;Cour du Château;60510;BRESLES;03.44.10.82.45;-----;Oui;libre accès tout public et accompagnement dans un espace dédié et équipé de trois ordinateurs.;accès libre;Gratuit;Oui;accompagnement avec espace dédié;accès libre;Individuel;Gratuit;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Tous publics;-----;Pas de dispositif particulier sur ordinateur pour les usagers;-----;-----;"49,409008";"2,251903";Oise;Beauvais;CA du Beauvaisis
1462;08/02/2021;Maison du conseil départemental de Songeons;Public;Oui;"Collectivité territoriale, Ville, CCAS";contact.mcd@oise.fr;"2, rue de la Gare";60380;Songeons;03.44.10.82.05;-----;Oui;"Poste informatique connecté à internet, Scanner, Imprimante";Libre;Gratuit;Non;-----;-----;-----;-----;-----;Oui;Oui;"La labellisation France Services permet au minimum de réaliser ses démarches auprès de la Caisse d'allocations familiales (CAF), les ministères de l'Intérieur et de la Justice, les services des impôts et de la direction générale des Finances publiques (DGFIP) , la Caisse nationale d'assurance vieillesse (CNAV), la Caisse nationale d'assurance maladie (sécurité sociale) , la Mutualité sociale agricole (MSA), Pôle emploi et La Poste. Des services des collectivités territoriales ou d’autres partenaires (SNCF, banques) peuvent être proposés.";Libre;Individuel;Gratuitement;Quotidienne;Non;-----;Non;-----;tout public;-----;Pas de dispositif particulier sur ordinateur pour les usagers;-----;-----;"49,545736";"1,851673";Oise;Beauvais;CC de la Picardie Verte
1463;2018;Maison du Conseil départemental- permanence de LASSIGNY;Public;Non;"Collectivité territoriale, Ville, CCAS";contact.mcd@oise.fr;"15, rue Misacard";60310;LASSIGNY;03.44.10.82.48;-----;Oui;libre accès tout public et accompagnement dans un espace dédié et équipé de deux ordinateurs.;accès libre;Gratuit;Oui;accompagnement avec espace dédié;accès libre;Individuel;Gratuit;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;tous publics;-----;Pas de dispositif particulier sur ordinateur pour les usagers;-----;-----;"49,585158";"2,843994";Oise;Compiègne;CC du Pays des Sources
1465;2018;Maison du Conseil départemental- permanence de BONNEUIL-EN-VALOIS;Public;Non;"Collectivité territoriale, Ville, CCAS";contact.mcd@oise.fr;"5-7, Place de la Mairie";60123;BONNEUIL-EN-VALOIS;07.61.82.09.49;-----;Oui;libre accès tout public et accompagnement;accès libre;Gratuit;Oui;accompagnement avec un ordinateur pour les usagers.;accès libre;Individuel;Gratuit;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;tous publics;-----;Pas de dispositif particulier sur ordinateur pour les usagers;-----;-----;"49,285376";"2,991803";Oise;Senlis;CC du Pays de Valois
1466;2018;Maison du Conseil départemental - permanence d'ACY-EN-MULTIEN;Public;Non;"Collectivité territoriale, Ville, CCAS";contact.mcd@oise.fr;"8, de la Libération";60620;ACY-EN-MULTIEN;07.61.82.09.49;-----;Oui;Ordinateur pour les usagers;Accès libre - Tous publics;Gratuit;Oui;Accompagnement;Accès libre;-----;Gratuit;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Tous publics;-----;Non;-----;-----;"49,104359";"2,952814";Oise;Senlis;CC du Pays de Valois
1467;2018;Maison du Conseil départemental - permanence de BETHISY-SAINT-PIERRE;Public;Non;"Collectivité territoriale, Ville, CCAS";contact.mcd@oise.fr;Rue Albert BOCQUE;60320;BETHISY-SAINT-PIERRE;07.61.82.09.49;-----;Oui;libre accès tout public et accompagnement avec un ordinateur pour les usagers.;accès libre;Gratuit;Oui;accompagnement avec un ordinateur pour les usagers.;accès libre;Individuel;Gratuit;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;tous publics;-----;Pas de dispositif particulier sur ordinateur pour les usagers;-----;-----;"49,300362";"2,800641";Oise;Senlis;CA de la Région de Compiègne et de la Basse Automne
1468;2018;Maison du Conseil départemental - permanence de Formerie;Public;Non;"Collectivité territoriale, Ville, CCAS";contact.mcd@oise.fr;6 rue Georges Clemenceau;60220;FORMERIE;07.61.82.27.74;-----;Oui;Ordinateur pour les usagers;Accès libre - Tous publics;Gratuit;Oui;Accompagnement;Accès libre;-----;Gratuit;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Tous publics;-----;Non;-----;-----;"49,650285";"1,729773";Oise;Beauvais;CC de la Picardie Verte
1472;2018;Maison du Conseil départemental - permanence de JOUY-SOUS-THELLE;Public;Non;"Collectivité territoriale, Ville, CCAS";contact.mcd@oise.fr;21 rue Saint Michel;60240;JOUY-SOUS-THELLE;06.85.91.73.36;-----;Oui;Ordinateur pour les usagers;Accès libre - Tous publics;Gratuit;Oui;Accompagnement;Accès libre;-----;Gratuit;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Tous publics;-----;Pas de dispositif particulier sur ordinateur pour les usagers;-----;-----;"49,318187";"1,971572";Oise;Beauvais;CC du Vexin-Thelle
1473;2018;Maison du Conseil départemental - permanence de BRETEUIL;Public;Non;"Collectivité territoriale, Ville, CCAS";contact.mcd@oise.fr;"3, rue raoul Huchez";60120;BRETEUIL;07.61.82.28.42;-----;Oui;Ordinateur pour les usagers;Accès libre - Tous publics;Gratuit;Oui;Accompagnement;Accès libre;-----;Gratuit;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;tous publics;-----;Pas de dispositif particulier sur ordinateur pour les usagers;-----;-----;"49,634674";"2,296234";Oise;Clermont;CC de l'Oise Picarde
1474;2018;Maison du Conseil départemental - permanence de Sérifontaine;Public;Non;"Collectivité territoriale, Ville, CCAS";contact.mcd@oise.fr;26 rue Pierre-Eugène Boyer;60590;SERIFONTAINE;06.85.91.73.36;-----;Oui;Ordinateur pour les usagers;Accès libre - Tous publics;Gratuit;Oui;Accompagnement;Accès libre;-----;Gratuit;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Tous publics;-----;Pas de dispositif particulier sur ordinateur pour les usagers;-----;-----;"49,354633";"1,772735";Oise;Beauvais;CC du Pays de Bray
1476;2018;Maison du Conseil départemental de l'Oise - permanence de LA CHAPELLE-AUX-POTS;Public;Non;Maison de Service au Public (MSAP);contact.mcd@oise.fr;10 Avenue Tristan Klingsor;60650;LA CHAPELLE-AUX-POTS;06.85.91.73.36;https://www.maisondeservicesaupublic.fr/content/lachapelle-aux-pots-bureau-de-poste;Oui;Ordinateur pour les usagers;Accès libre - Tous publics;Gratuit;Oui;Accompagnement;Accès libre;-----;Gratuit;-----;Oui;Oui;"Offre de proximité et de qualité afin de réaliser les démarches de la vie quotidienne.       Services proposés : Pôle Emploi ; Caisse nationale d'assurance maladie ; Caisse nationale d'assurance vieillesse ; Caisse nationale des allocations familiales ; Caisse centrale de la mutualité sociale agricole ; GRDF ; La Poste      En un lieu unique :    - accueil, information sur les droits et prestations   - aide à l'utilisation des services en ligne : télé-déclarations ; création, suivi et mise à jour de son espace personnel en ligne   - orientation vers les partenaires, prise de rendez-vous";-----;Individuel;Gratuit;-----;Non;-----;Non;-----;Tous publics;-----;Pas de dispositif particulier sur ordinateur pour les usagers;-----;-----;"49,446798";"1,900569";Oise;Beauvais;CC du Pays de Bray
1477;2018;Maison du Conseil départemental - permanence de HERMES;Public;Non;"Collectivité territoriale, Ville, CCAS";contact.mcd@oise.fr;19 rue du 11 Novembre;60370;HERMES;06.35.36.06.96;-----;Oui;Ordinateur pour les usagers;Accès libre - Tous publics;Gratuit;Oui;Accompagnement;Accès libre;-----;Gratuit;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Tous publics;-----;Pas de dispositif particulier sur ordinateur pour les usagers;-----;-----;"49,356053";"2,24585";Oise;Beauvais;CA du Beauvaisis
1478;2018;Maison du Conseil départemental - permanence d'ESTREES-SAINT-DENIS;Public;Non;"Collectivité territoriale, Ville, CCAS";contact.mcd@oise.fr;15 rue Guynemer;60190;ESTREES-SAINT-DENIS;03.44.06.61.61;-----;Oui;Ordinateur pour les usagers;Accès libre - Tous publics;Gratuit;Oui;Accompagnement;Accès libre;-----;Gratuit;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Tous publics;-----;Pas de dispositif particulier sur ordinateur pour les usagers;-----;-----;"49,427849";"2,641287";Oise;Compiègne;CC de la Plaine d'Estrées
1479;2018;Maison du Conseil départeemntal - permanence de NEUILLY-EN-THELLE;Public;Non;"Collectivité territoriale, Ville, CCAS";contact.mcd@oise.fr;3 avenue des 5 Martyrs;60530;NEUILLY-EN-THELLE;06.35.36.06.96;-----;Oui;Ordinateur pour les usagers;Accès libre - Tous publics;Gratuit;Oui;Accompagnement;Accès libre;-----;Gratuit;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Tous publics;-----;Pas de dispositif particulier sur ordinateur pour les usagers;-----;-----;"49,224291";"2,285935";Oise;Senlis;CC Thelloise
1480;2018;Maison du Conseil départemental - permanence de SAINTE-GENEVIEVE;Public;Non;"Collectivité territoriale, Ville, CCAS";contact.mcd@oise.fr;2 rue Maurice Bled;60730;SAINTE-GENEVIEVE;06.35.36.06.96;-----;Oui;Ordinateur pour les usagers;Accès libre - Tous publics;Gratuit;Oui;Accompagnement;Accès libre;-----;Gratuit;-----;Non;-----;-----;-----;-----;-----;-----;Non;-----;Non;-----;Tous publics;-----;Pas de dispositif particulier sur ordinateur pour les usagers;-----;-----;"49,289159";"2,198378";Oise;Beauvais;CC Thelloise
1483;2018;Centre socioculturel intercommunal  L'Ostrevent & la Sensée;Public;Non;"Centre social, Maison de quartier";sira.centresocioculturel@orange.fr;34 rue du Bias;59151;ARLEUX;03.27.89.51.74;https://www.sira59.fr;Oui;Mise à disposition d'un ordinateur connecté aux différents sites institutionnels (possibilité d'impression);Accès libre;Gratuit;Non;-----;-----;-----;-----;-----;Oui;-----;Accompagnement aux démarches numériques par la chargé d'accueil du centre ou par une jeune en Service civique;sur rendez-vous;-----;Gratuit;-----;Non;-----;Non;-----;Tous publics;-----;Oui;-----;chéques #APTIC acceptés;"50,276532";"3,107743";Nord;Douai;CA du Douaisis Agglo
1501;18/02/2019;Centre Socioculturel Faubourg Duchateau Denain;Privé;Non;"Centre social, Maison de quartier";carla.dymerski@acsrv.org;59 rue Patrick Roy;59220;Denain;0327321321;http://www.csfaubourgduchateau.org;Oui;"Un accès à un poste informatique connecté à internet, à une tablette connectée à internet et à une imprimante";"Sur réservation, inscription ou prise de rendez-vous";"Gratuit, être adhérent pour suivre les cours d'initiation à l'informatique";Oui;"L'utilisation de systèmes d'exploitation (Windows, IOS, Linux, Android…), d'outils et usages courants de bureautique et de communication (e-mails, messagerie instantanée, recherches sur internet, achats...), de services dématérialisés en ligne (démarches administratives), de services de création et de publication de contenus en ligne (graphisme, vidéo, blogs, sites...), des réseaux sociaux, de terminaux (ordinateur, tablette, téléphone, imprimantes, scanner...), La sensibilisation aux cultures numériques (usages responsables, open data, protection des données, éthique, sécurisation, bonnes pratiques...)";"Sur réservation, inscription ou prise de rendez-vous";En groupe;"Gratuit, En souscrivant à un abonnement ou une adhésion";Hebdomadaire;Oui;"Non, nous accompagnons tous types de démarches";-----;"Sur réservation, inscription ou prise de rendez-vous";En groupe;"Gratuit, En souscrivant à un abonnement ou une adhésion";Hebdomadaire;Non;-----;Non;-----;"séniors, demandeurs emploi";-----;Oui;Très facile;-----;"50,31747";"3,401275";Nord;Valenciennes;CA de la Porte du Hainaut
1503;17/03/2021;Carrefour des Solidarités;Privé;Non;Association;numerique@carrefourdessolidarites.fr;15 rue de l'écluse de Bergues;59140;Dunkerque;06.68.40.11.35. ou 06.62.65.06.52.;http://www.carrefourdessolidarites-dk.fr;Oui;"Poste informatique connecté à internet, Scanner, Imprimante";"Sur réservation, inscription ou prise de rendez-vous";gratuit;Oui;"L'utilisation d'outils et usages courants de bureautique et de communication (e-mails, messagerie instantanée, recherches sur internet, achats...), L'utilisation de services dématérialisés en ligne (démarches administratives), L'utilisation de plateformes d'accès aux savoirs et à l'apprentissage (tutoriels, MOOC...), La sensibilisation aux cultures numériques (usages responsables, open data, protection des données, éthique, sécurisation, bonnes pratiques...), Création d'un coffre-fort numérique gratuit - Reconnect Solidaire";"Sur réservation, inscription ou prise de rendez-vous";"Individuel, En groupe";"Gratuitement, Chèques numériques";Quotidienne;Oui;"Non, nous accompagnons tous types de démarches";"Citoyenneté - État-civil (Carte d'identité, acte de naissance, passeport...), Social (Allocations familiales, RSA...), Santé (Carte Vitale, handicap...), Emploi (Recherche d'emploi, création d'entreprise...), Retraite (Allocations retraite...), Fiscalité (Impôts...), Étrangers (Titres de séjour, attestation d'accueil...), Logement (Allocations logement, permis de construire, fin de bail...), Transports (Carte grise, permis de conduire...), Loisirs (Culture, sport, vie associative...)";"Sur réservation, inscription ou prise de rendez-vous";Individuel;"Gratuitement, Chèques numériques";Quotidienne;Oui;Chèques numériques;Non;-----;Toute personne en situation de précarité;CUD + CCHF;Oui;Très facile;chéques #APTIC acceptés;"51,031707";"2,372154";Nord;Dunkerque;CU de Dunkerque
